the_geom,interaction,data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,cartodb_id,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,fixed_date
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6741853,434,LBY5596,5596,17 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,73887,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Libya Herald,National,"Air strike on militants in the Suq Al-Hout in Benghazi city centre which an LNA official said hit the intended target, with a truck being seen to remove bodies afterwards.",10,1579563993,LBY,2016-11-17
0101000020E6100000A9A44E4013113440787AA52C43044040,13,6741650,434,LBY5597,5597,17 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,73899,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,Libya Herald,National,"The Libyan National Army (LNA) took ""full control"" of Benghazis western district of Gwarsha on 17 November after four days of fighting militants there. 15 LNA soldiers were killed and 43 wounded including an LNA field commander who was killed in a landmine explosion in Gwarsha.",15,1579563992,LBY,2016-11-17
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6742216,434,LBY5594,5594,17 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction - Saiqa Forces,Zawiya Martyrs Brigade,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,73910,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,"The LNA moved forwards deep into Ganfouda from the east and took control of the customs warehouse where it found the bodies of 15 militants. In one attack against the Zawia Martyrs' Brigade at the customs warehouse, a tank crew from 204 Brigade died when the suicide vehicle exploded.",16,1579563994,LBY,2016-11-17
0101000020E61000002A3A92CB7F082E40575BB1BFEC2E3B40,44,6743309,434,LBY5591,5591,16 November 2016,2016,1,Battles,Armed clash,Awlad Suleiman Ethnic Militia (Libya),,4,Qadhadhfa Ethnic Militia (Libya),,4,73941,Northern Africa,Libya,Sebha,Sebha,,Al-Minshia,27.1833,15.0166,1,Libya Herald,National,Conflict between the Awlad Suleiman and the Qaddadfa tribes in Al-Minshiya and Al-Mahdiya areas of Sabha. 15 dead in total. There are unconfirmed reports that the fighting began after a monkey owned by one tribal member bit a a rival tribesman. Fatalities divided between events in Sabha from 16-19 November.,3,1579563998,LBY,2016-11-16
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6743348,434,LBY5589,5589,16 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction - Saiqa Forces,Military Forces of Libya (2014-) Haftar Faction,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,73951,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,"The Libyan National Army (LNA) made progress in the battle in south Benghazi's Ganfouda and Gwarsha districts and now fully controls Tripoli Road separating them, having destroyed all the militants' checkpoints along it.",0,1579563998,LBY,2016-11-16
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,37,6741889,434,LBY5593,5593,16 November 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Tripoli Revolutionaries Brigade,7,73962,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Libya Herald,National,A senior member of Haithem Tajouri's Tripoli Revolutionaries' Brigade (TRB) was killed on 16 November. He was reportedly found murdered in his car at Shara Al-Shatt (Corniche road) in Tripoli.,1,1579563993,LBY,2016-11-16
0101000020E6100000A9A44E4013113440787AA52C43044040,13,6759060,434,LBY5588,5588,16 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction - Saiqa Forces,Military Forces of Libya (2014-) Haftar Faction,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,73968,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,2,AP; AFP,International,33 LNA soldiers killed on 16 November in west Benghazi. 13 militants killed over three days. (39 fatalities recorded - 33 soldiers and 6 militants).,39,1579805273,LBY,2016-11-16
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6742941,434,LBY5590,5590,16 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,73971,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,"One Bunyan Marsous Operations Room - Operation Solid Structure soldier from Kikla was killed in clashes and 16, all but one from Misrata, wounded in Sirte.",1,1579563997,LBY,2016-11-16
0101000020E6100000BB270F0BB596304068226C787A353F40,27,6742943,434,LBY5592,5592,16 November 2016,2016,1,Strategic developments,Looting/property destruction,Islamic State (Libya),,2,Civilians (Libya),,7,73972,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,Property destruction: Islamic State militants set fire to a number of houses in Sirtes Giza district and were holding a number of families as human shields.,0,1579563997,LBY,2016-11-16
0101000020E61000004D158C4AEAD434405839B4C8763E4040,50,6743303,434,LBY5586,5586,15 November 2016,2016,2,Riots,Violent demonstration,Rioters (Libya),,5,,,0,74009,Northern Africa,Libya,Almarj,Almarj,,Al Marj,32.488,20.8317,1,Libya Herald,National,Crowds burned tyres and protested against the demolition of two Marj homes mistakenly marked for demolition due to being built without permission.,0,1579563998,LBY,2016-11-15
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6743424,434,LBY5584,5584,15 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74046,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Libya Herald,National,Three soldiers were reported killed and eight wounded in clashes between Bunyan Marsous forces/Operation Solid Structure and Islamic State militants in Sirte.,3,1579563998,LBY,2016-11-15
0101000020E6100000575BB1BFEC2E34409A99999999194040,37,6743179,434,LBY5585,5585,15 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Libya),,3,Civilians (Libya),Military Forces of Libya (2014-) Haftar Faction,7,74049,Northern Africa,Libya,Benghazi,Benghazi,,Al Kuwayfyah,32.2,20.1833,1,Libya Herald,National,A military funeral was car-bombed on 15 November in Benghazi killing a soldier and injuring at least 14 other mourners. The attack occurred at Kuwaifiyah cemetery in north-east Benghazi when a vehicle parked outside a park at Budezirah blew up. It is unclear if the explosives in the car were detonated remotely or if a suicide bomber was inside it.,1,1579563997,LBY,2016-11-15
0101000020E6100000A9A44E4013113440787AA52C43044040,13,6739085,434,LBY5582,5582,15 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction,,1,Ansar al-Sharia,BRSC: Shura Council of Benghazi Revolutionaries,3,74050,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,AFP,International,"10 LNA soldiers killed on 15 November in Quwarsha district in west Benghazi. 13 militants killed over three days. (17 fatalities recorded). The armed forces said they took control of and destroyed the Gwarsha town gate, which was used by Ansar al-Sharia.",17,1579563984,LBY,2016-11-15
0101000020E610000017D9CEF753632A40EEEBC03923724040,37,6743182,434,LBY5587,5587,15 November 2016,2016,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Libya),,3,Civilians (Libya),Government of Libya (2016-) Government of National Accord,7,74051,Northern Africa,Libya,Tripoli,Tripoli,,Al Dahra,32.8917,13.194,1,Libya Herald,National,Three senior defence ministry staff were abducted on 15 November in Tripoli. Gunmen grabbed the three officials at the Asshajara Hotel in Dahra where they had been staying. Two were released on 20 November.,0,1579563997,LBY,2016-11-15
0101000020E6100000637FD93D7958244082734694F6F63840,60,6744518,434,LBY5583,5583,15 November 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,74080,Northern Africa,Libya,Ghat,Ghat,,Ghat,24.9647,10.1728,2,Local Source,Subnational,"A number of activists and civil society organisations have staged a protest in support of the students of Tahala town, in southwestern Libya, who have not started school yet due to the lack of teachers.",0,1579564001,LBY,2016-11-15
0101000020E61000007DD0B359F5F9374009F9A067B30A4040,60,6742565,434,LBY5578,5578,14 November 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,74106,Northern Africa,Libya,Al Butnan,Al Butnan,,Tobruk,32.0836,23.9764,1,Libya Herald,National,Demonstrations outside the HoR in Tobruk over failing desalination plant and water shortages.,0,1579563995,LBY,2016-11-14
0101000020E6100000B8AF03E78C082C4024287E8CB97B3B40,28,6759061,434,LBY5581,5581,14 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of France,,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,74131,Northern Africa,Libya,Wadi Ashshati,Wadi Ashshati,,Al Qurdah,27.4833,14.0167,1,Libya Herald; AP; Menastream,Local partner-New media,"Abu Talha al-Hassnawi, a key figure in al-Qaedas North African affiliate, was reportedly killed in his house in Gurtha Shati village near Sabha from a French airstrike. The attack left seven bodies completely charred so it was impossible to identify al-Hassnawi. A local official denied that he was killed in the attack.",7,1579805273,LBY,2016-11-14
0101000020E61000005A643BDF4F0D3440711B0DE02D084040,13,6743452,434,LBY5576,5576,14 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,74134,Northern Africa,Libya,Benghazi,Benghazi,,Qaryunus,32.0639,20.052,1,Libya Herald,National,"The BRSC also reported targeting LNA artillery in Gar Younis and Guwarsha. A tracked vehicle was also damaged when it drove over a mine on the university campus at Garayunis. Though the vehicle was badly damaged, the driver was unharmed.",0,1579563998,LBY,2016-11-14
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6737569,434,LBY5580,5580,14 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction,,1,Omar Mukhtar Brigade,BRSC: Shura Council of Benghazi Revolutionaries,3,74135,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald; Al Jazeera,National-Regional,"The Libyan National Army (LNA) gained control over areas of west Benghazis Guwarsha and Ganfouda districts, it announced on 14 November. 20 LNA members dead and more than 30 others injured; the BRSC suffered five fatalities. Libya Herald reported the presence of the Omar Mukhtar Brigade in the fighting. (12 fatalities recorded).",12,1579563979,LBY,2016-11-14
0101000020E6100000A9A44E4013113440787AA52C43044040,13,6739657,434,LBY5579,5579,14 November 2016,2016,1,Battles,Government regains territory,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,74155,Northern Africa,Libya,Benghazi,Benghazi,,Al Qawarishah,32.0333,20.0667,1,Al Jazeera,Regional,"The Libyan National Army (LNA) gained control over areas of west Benghazis Guwarsha and Ganfouda districts, it announced on 14 November. 20 LNA members dead and more than 30 others injured; the BRSC suffered five fatalities (13 fatalities recorded).",13,1579563986,LBY,2016-11-14
0101000020E6100000A245B6F3FD4434405C2041F1630C4040,13,6743295,434,LBY5577,5577,14 November 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,74179,Northern Africa,Libya,Benghazi,Benghazi,,Benina International Airport,32.0968,20.2695,1,Libya Herald,National,Militants fired salvoes of rockets towards Benina airbase on 14 November.,0,1579563998,LBY,2016-11-14
0101000020E6100000545227A089403440EC2FBB270FAB3F40,37,6742561,434,LBY5574,5574,13 November 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Government of Libya (2014-) House of Representatives,7,74187,Northern Africa,Libya,Benghazi,Benghazi,,Suluq,31.6682,20.2521,1,Libya Herald,National,The head of Soloug's passport department died in a hail of gunfire when gunmen shot him as he was leaving his office.,1,1579563995,LBY,2016-11-13
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,60,6744426,434,LBY5571,5571,13 November 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),,6,,,0,74209,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Local Source,Subnational,A sit-in was staged in Tripoli on 13 November in solidarity with residents of Derna and the Ganfouda neighbourhood of Benghazi and urged an end to the LNAs sieges in both eastern cities and allowing the civilians to leave.,0,1579564001,LBY,2016-11-13
0101000020E6100000772D211FF45C30408C4AEA0434313F40,12,6748807,434,LBY5575,5575,13 November 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74217,Northern Africa,Libya,Sirt,Sirt,,Uadi el-Gbeba,31.1922,16.3631,2,Menastream,Local partner-New media,ISIS claimed to have destroyed a BAM technical (Operation Solid Structure)near the Power and Desalination Plant on the Sirte Coastal Road,0,1579637362,LBY,2016-11-13
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6742924,434,LBY5572,5572,13 November 2016,2016,2,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,74219,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,"The son of the Benghazi Defence Brigade, is said to have been killed in fighting in Ganfouda in the last two days.",1,1579563996,LBY,2016-11-13
0101000020E6100000A245B6F3FD4434405C2041F1630C4040,13,6743290,434,LBY5573,5573,13 November 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Libya (2014-) Haftar Faction,,1,BRSC: Shura Council of Benghazi Revolutionaries,,3,74248,Northern Africa,Libya,Benghazi,Benghazi,,Benina International Airport,32.0968,20.2695,1,Libya Herald,National,Overnight launching of ten Grad missiles toward Benina airport. No casualties.,0,1579563998,LBY,2016-11-13
0101000020E6100000A245B6F3FD4434405C2041F1630C4040,30,6743164,434,LBY5569,5569,12 November 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Libya),,3,,,0,74280,Northern Africa,Libya,Benghazi,Benghazi,,Benina International Airport,32.0968,20.2695,1,Libya Herald,National,Militants in Benghazi fired six shells at Benina air base in reprisal for an air raid in Ganfouda by Libyan National Army aircraft in which a family home was hit.,0,1579563997,LBY,2016-11-12
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6740472,434,LBY5568,5568,12 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74308,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,2,Al Wasat (Libya),National,Two Operation Bunyan Marsous/Operation Solid Structure fighters were killed in a landmine explosion 17km west of Sirte on 12 November.,2,1579563988,LBY,2016-11-12
0101000020E6100000772D211FF45C30408C4AEA0434313F40,12,6748808,434,LBY5567,5567,11 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74342,Northern Africa,Libya,Sirt,Sirt,,Uadi el-Gbeba,31.1922,16.3631,2,Menastream,Local partner-New media,A BAM technical (Operation Solid Structure) was struck by an IED near the Power and Desalination Plant on the Coastal Road. Likely to be the act of ISIS militants.,0,1579637362,LBY,2016-11-11
0101000020E6100000F931E6AE25043440C1CAA145B6034040,17,6741581,434,LBY5566,5566,11 November 2016,2016,2,Explosions/Remote violence,Air/drone strike,Military Forces of Libya (2014-) Haftar Faction,,1,Civilians (Libya),Civilians (Egypt),7,74324,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,"Air raid in Ganfouda by Libyan National Army aircraft in which a family home was hit, killing the one man and seriously injuring the rest of the family. Two foreign workers, an Egyptian and a Chadian are also said to have been killed in the Ganfouda raid.",3,1579563992,LBY,2016-11-11
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,37,6740345,434,LBY5563,5563,11 November 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),,7,74338,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Al Wasat (Libya),National,A young man was shot dead by gunmen on 11 November in Tripoli.,1,1579563988,LBY,2016-11-11
0101000020E6100000A9A44E40132134408638D6C56D0C4040,30,6742916,434,LBY5564,5564,11 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Unidentified Armed Group (Libya),,3,,,0,74340,Northern Africa,Libya,Benghazi,Benghazi,,Al Layti,32.0971,20.1292,1,Libya Herald,National,"Air raids on Ganfouda and a shell landed near Benina while another also fell in Laithi. In both latter cases, there was again no damage done.",0,1579563996,LBY,2016-11-11
0101000020E61000006F1283C0CA413440D044D8F0F40A4040,30,6742188,434,LBY5565,5565,11 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Unidentified Armed Group (Libya),,3,,,0,74364,Northern Africa,Libya,Benghazi,Benghazi,,Benina,32.0856,20.257,1,Libya Herald,National,"Air raids on Ganfouda and a shell landed near Benina while another also fell in Laithi. In both latter cases, there was again no damage done.",0,1579563994,LBY,2016-11-11
0101000020E6100000BB270F0BB596304068226C787A353F40,28,6739274,434,LBY7743,7743,10 November 2016,2016,1,Explosions/Remote violence,Air/drone strike,Military Forces of United States,,8,Islamic State (Libya),,2,74396,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Airwars,Other,"On Nov 10th, in Sirte, 7 Airstrikes by plane were carried out by Military Forces of US against IS militants. Declared target was Fighters. Structure type hit was a Military target. No fatalities reported.",0,1579563985,LBY,2016-11-10
0101000020E61000009B559FABADA83040E561A1D6340F3F40,12,6748812,434,LBY5562,5562,10 November 2016,2016,1,Battles,Non-state actor overtakes territory,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74421,Northern Africa,Libya,Sirt,Sirt,,Qasr Abu Hadi,31.0594,16.6589,1,Menastream,Local partner-New media,"Sporadic clashes reported between ISIS and BAM forces in Bu Hadi, according to local sources have ISIS increasingly managed to infiltrate some areas after som BAM-linked militias left.",0,1579637362,LBY,2016-11-10
0101000020E6100000ECC039234ADB2C40280F0BB5A6093B40,50,6745372,434,LBY5558,5558,08 November 2016,2016,1,Riots,Violent demonstration,Rioters (Libya),Aid Workers (Libya),5,,,0,74537,Northern Africa,Libya,Sebha,Sebha,,Sabha,27.0377,14.4283,1,UNSMIL,Other,Unidentified attackers set fire to humanitarian supplies of the Red Crescent in their premises in Sabha.,0,1579564004,LBY,2016-11-08
0101000020E6100000637FD93D7958244082734694F6F63840,60,6741225,434,LBY5560,5560,09 November 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),Students (Libya),6,,,0,74517,Northern Africa,Libya,Ghat,Ghat,,Ghat,24.9647,10.1728,2,Jamahiriya News Agency,National,"Students and teaching staff, and parents organized a protest in Tahala, Ghat in southern west Libya, denouncing the halting of schooling in the area.",0,1579563991,LBY,2016-11-09
0101000020E6100000A323B9FC877429409BE61DA7E8604040,44,6743035,434,LBY5561,5561,09 November 2016,2016,1,Battles,Armed clash,Henish Clan Militia (Libya),,4,Khadrawi Clan Militia (Libya),,4,74523,Northern Africa,Libya,Azzawya,Azzawya,,Az Zawiyah,32.7571,12.7276,1,Libya Herald,National,"Clashes in Zawia between the Ahneish and Khadrawi families erupted again in Jamal Abdel Nasser and Omar Mukhtar streets, in the middle of the town.",0,1579563997,LBY,2016-11-09
0101000020E6100000705F07CE192134409E5E29CB100F4040,13,6742541,434,LBY5555,5555,08 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,74531,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Libya Herald,National,Clashes between Libyan National Army (LNA) forces and militants in the central districts of Sabri and Suq Al-Hout. Clashes also continued in Ganfouda.,0,1579563995,LBY,2016-11-08
0101000020E6100000F931E6AE25043440C1CAA145B6034040,13,6742543,434,LBY5556,5556,08 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,74532,Northern Africa,Libya,Benghazi,Benghazi,,Ganfouda,32.029,20.0162,1,Libya Herald,National,Clashes between Libyan National Army (LNA) forces and militants in the central districts of Sabri and Suq Al-Hout. Clashes also continued in Ganfouda.,0,1579563995,LBY,2016-11-08
0101000020E6100000FB5C6DC5FEA236401804560E2D624040,37,6742544,434,LBY5557,5557,08 November 2016,2016,1,Violence against civilians,Attack,Shura Council of Darnah Mujahidin,,3,Civilians (Libya),Government of Libya (2014-) House of Representatives,7,74533,Northern Africa,Libya,Derna,Derna,,Darna,32.767,22.6367,1,Libya Herald,National,The local superintendent of financial services form Maturba was kidnapped on 8 November in Derna. He had gone to Derna to organise state sector salaries. Members of his family claim that he was seized by the Derna Mujahideen Shoura Council (DMSC) and had been tortured. They did not say why he had been grabbed.,0,1579563995,LBY,2016-11-08
0101000020E6100000857CD0B359552A40CDCCCCCCCC6C4040,37,6745373,434,LBY5559,5559,08 November 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Health Workers (Libya),7,74538,Northern Africa,Libya,Tripoli,Tripoli,,Abu Salim,32.85,13.1667,1,UNSMIL,Other,On the evening of 8 November members of an armed group physically attacked medical staff in the Abu Salim hospital.,0,1579564004,LBY,2016-11-08
0101000020E61000006ABC749318143440FE65F7E461114040,13,6743148,434,LBY5554,5554,08 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2014-) Haftar Faction,,1,Unidentified Armed Group (Libya),,3,74573,Northern Africa,Libya,Benghazi,Benghazi,,As Sabiri al Gharbi,32.1358,20.0785,1,Libya Herald,National,"Clashes between Libyan National Army (LNA) forces and militants in the central districts of Sabri and Suq Al-Hout. Clashes also continued in Ganfouda. The LNA used both air and ground attacks to pound the militants' positions. According to an LNA source, one of the opposition's commanders was killed in Sabri.",1,1579563997,LBY,2016-11-08
0101000020E6100000EA04341136AC36404694F6065F584040,13,6741487,434,LBY5553,5553,08 November 2016,2016,2,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2014-) Haftar Faction,,1,Shura Council of Darnah Mujahidin,,3,74601,Northern Africa,Libya,Derna,Derna,,Al-Fatayah,32.6904,22.6727,1,Libya EN,Other,"It was reported on 8 November that the LNA bombed Dernas Al-Fatayeh residential area, targeting houses and farms. The Derna Mujahidin Shura Council appealed for help to protect the civilians.",0,1579563992,LBY,2016-11-08
0101000020E61000001283C0CAA1252A4085EB51B81E6D4040,55,6742660,434,LBY5551,5551,07 November 2016,2016,1,Riots,Mob violence,Rioters (Libya),Misratah Communal Militia (Libya),5,Rioters (Libya),Berber Ethnic Militia (Libya),5,74668,Northern Africa,Libya,Tripoli,Tripoli,,Al Seyaheyya,32.8525,13.0735,1,Libya Herald,National,"Five people died as a result of clashes which erupted in Tripoli's western suburb of Siyahiya as a result a over a quarrel between Misratan and Amazigh militiamen from Jadu queuing at at a local money transfer agency. Amid the fighting, the money exchange office was set on fire and seriously damaged as were a number of other nearby buildings. Thieves meanwhile sacked a furniture showroom on the same street.",5,1579563996,LBY,2016-11-07
0101000020E6100000772D211FF45C30408C4AEA0434313F40,12,6748816,434,LBY5552,5552,07 November 2016,2016,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74674,Northern Africa,Libya,Sirt,Sirt,,Uadi el-Gbeba,31.1922,16.3631,1,Menastream,Local partner-New media,A technical belonging the forces of Bonyan al-Marsous (Operation Solid Structure) destroyed by IED detonation killing and wounding occupants of the vehicle according to Amaq News Agency.,5,1579637362,LBY,2016-11-07
0101000020E6100000705F07CE192134409E5E29CB100F4040,57,6741848,434,LBY5550,5550,06 November 2016,2016,1,Riots,Mob violence,Rioters (Libya),,5,Civilians (Libya),Government of Libya (2016-) Government of National Accord,7,74738,Northern Africa,Libya,Benghazi,Benghazi,,Benghazi,32.1177,20.1293,1,Libya Herald,National,"The Benghazi home of Al-Mahdi Al-Bargharthi, the acting defence minister in the Presidency Council's Government of National Accord, was set on fire after he give a press conference in Tripoli attacking the Libyan National Army and describing its forces in the oil crescent as foreign mercenaries.",0,1579563993,LBY,2016-11-06
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6738531,434,LBY5548,5548,06 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74743,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,AFP,International,"Libyan pro-government forces (Operation Solid Structure) fighting the Islamic State group in Sirte evacuated 14 civilians from a battleground district of the city, they said on Sunday.",0,1579563982,LBY,2016-11-06
0101000020E6100000984C158C4A6A2A406D567DAEB6724040,33,6742900,434,LBY5549,5549,06 November 2016,2016,1,Battles,Armed clash,Unidentified Armed Group (Libya),,3,Special Deterrence Forces,,3,74751,Northern Africa,Libya,Tripoli,Tripoli,,Zawiyat Al Dahmani,32.8962,13.2076,1,Libya Herald,National,Attack on Tripoli's Rada (Deterrence) forces. Two members were shot dead on 6 November in a targeted attack outside a shop in Tripolis central Zawiat Al-Dahmani area.,2,1579563996,LBY,2016-11-06
0101000020E61000006F1283C0CA413440D044D8F0F40A4040,30,6742531,434,LBY5546,5546,05 November 2016,2016,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Libya),,3,,,0,74799,Northern Africa,Libya,Benghazi,Benghazi,,Benina,32.0856,20.257,1,Libya Herald,National,"In Benghazi's Benina area, a house was slightly damaged in an attack aimed at the neighbouring airport. Another mortar landed in open ground. There were no casualties.",0,1579563995,LBY,2016-11-05
0101000020E6100000F085C954C1983440C6DCB5847C184040,37,6742532,434,LBY5547,5547,05 November 2016,2016,1,Violence against civilians,Attack,Unidentified Armed Group (Libya),,3,Civilians (Libya),Military Forces of Libya (2014-) Haftar Faction,7,74800,Northern Africa,Libya,Benghazi,Benghazi,,Al Abyar,32.1913,20.5967,2,Libya Herald,National,"The bodies of two members of what was 204 Tank Battalion were found near Al-Abyar, 50 kilometres east of Benghazi. According to a Libyan National Army (LNA) source, they bore signs of torture.",2,1579563995,LBY,2016-11-05
0101000020E6100000BB270F0BB596304068226C787A353F40,12,6747456,434,LBY5545,5545,05 November 2016,2016,1,Battles,Armed clash,Military Forces of Libya (2016-) Government of National Accord,,1,Islamic State (Libya),,2,74831,Northern Africa,Libya,Sirt,Sirt,,Sirte,31.2089,16.5887,1,Menastream; Libya Al Ahrar,Local partner-New media,"The Misratah Central Hospital received the bodies of two members of the Solid Structure Operation forces as a result of clashes with so-called Islamic State (IS) group in Sirte. MENASTREAM reported it as an IED explosion on the Coastal Road near the Power & Desalination Plant, 1 injured.",2,1579637357,LBY,2016-11-05
0101000020E61000005C8FC2F5285C2A400AD7A3703D724040,60,6742530,434,LBY5543,5543,04 November 2016,2016,1,Protests,Peaceful protest,Protesters (Libya),The Brigades of Revolutionaries in Libya,6,,,0,74891,Northern Africa,Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,Libya Herald,National,"A group calling itself 'The Brigades of Revolutionaries in Libya' held a small protest after Friday prayers in Tripoli's Martyrs' Square on 4 November demanding 'all good Libyans' reject foreign moves to resolve the country's political crisis. Instead they should unite behind national efforts to find a solution. Later, several armoured vehicles and men with weapons held a rally.",0,1579563995,LBY,2016-11-04
